,threshold,sample,iou,intersection,union,gt_area,segmentation_area,gt_x_center,gt_y_center,segmentation_x_center,segmentation_y_center,x_distance,y_distance,euclidean_distance,x_size,y_size
1086,0.8,0576.jpg,0.27017656500802567,8416,31150,31117,8449,389.60233955715523,421.3438956197577,361.092673689194,438.23754290448574,28.509665867961246,-16.893647284728047,33.13904595011139,1024,1024
1087,0.8,0564.jpg,0.4234270685818329,23023,54373,52062,25334,395.9221889285852,717.1119050363029,385.8131759690534,675.5733007026131,10.109012959531753,41.53860433368982,42.750997567388005,1024,1024
1088,0.8,0024.jpg,0.43171806167400884,1960,4540,2422,4078,570.7972749793558,532.9128819157721,567.0431584109858,536.7265816576753,3.754116568370023,-3.8136997419031786,5.351420085388802,1024,1024
1089,0.8,0679.jpg,0.7728332273786819,3647,4719,4656,3710,472.5435996563574,485.1943728522337,472.3819407008086,488.366576819407,0.16165895554877352,-3.1722039671732887,3.1763204541196837,1024,1024
1090,0.8,0135.jpg,0.5812952898550725,2567,4416,2835,4148,521.5298059964726,551.0292768959436,515.7270973963356,544.3146094503375,5.802708600137066,6.714667445606096,8.874580891692124,1024,1024
1091,0.8,0085.jpg,0.6247304097771388,1738,2782,1990,2530,526.6723618090452,410.1060301507538,506.69169960474306,377.1596837944664,19.980662204302178,32.94634635628739,38.531657119190726,1024,1024
1092,0.8,0715.jpg,0.3485753676470588,4551,13056,11573,6034,507.18387626371725,486.8243324980558,463.71826317533976,482.5493868080875,43.465613088377495,4.27494568996832,43.67533264670931,1024,1024
1093,0.8,0086.jpg,0.6406763738844528,1364,2129,1415,2078,457.9314487632509,540.6946996466431,459.85370548604425,543.4037536092396,-1.9222567227933496,-2.7090539625964993,3.3217531938095615,1024,1024
1094,0.8,0480.jpg,0.5237604016229971,7616,14541,8616,13541,511.5049907149489,466.3076833797586,494.4359353075844,411.25618491987296,17.069055407364544,55.051498459885636,57.63696847665109,1024,1024
1095,0.8,0671.jpg,0.7060611478634007,3949,5593,4630,4912,485.5110151187905,495.40539956803457,481.29092019543975,503.5950732899023,4.220094923350757,-8.189673721867734,9.21303190229697,1024,1024
1096,0.8,0112.jpg,0.16257029785461363,1561,9602,3084,8079,527.7094682230869,503.583009079118,481.46614680034656,465.335561331848,46.24332142274034,38.24744774727003,60.01093263220483,1024,1024
1097,0.8,0707.jpg,0.634508348794063,6498,10241,10011,6728,433.2683048646489,519.0215762661073,422.8409631391201,510.6753864447087,10.427341725528777,8.346189821398639,13.356209791545343,1024,1024
1098,0.8,0545.jpg,0.3449742409295188,15736,45615,45615,15736,516.2309547298038,517.3657568782199,498.6326258261312,484.0482333502796,17.59832890367261,33.31752352794035,37.6796835739991,1024,1024
1099,0.8,0592.jpg,0.43394921723737345,15689,36154,36110,15733,497.9291332040986,562.9828856272501,483.0296828322634,534.2790313354096,14.8994503718352,28.703854291840457,32.340452572436085,1024,1024
1100,0.8,0155.jpg,0.7000634115409005,2208,3154,2605,2757,517.0364683301343,536.8821497120921,522.8578164671744,535.1033732317736,-5.821348137040104,1.77877648031847,6.087046894804939,1024,1024
1101,0.8,0560.jpg,0.21168943873741145,10489,49549,49545,10493,593.7217680896155,471.9770107982642,602.0718574287621,409.27170494615456,-8.35008933914662,62.70530585210963,63.258828427171686,1024,1024
1102,0.8,0118.jpg,0.5298407000224367,4723,8914,4918,8719,568.697234648231,482.8403822692151,563.8495240279849,503.97843789425394,4.847710620246062,-21.138055625038817,21.686809213549182,1024,1024
1103,0.8,0407.jpg,0.6664152840623428,2651,3978,2719,3910,511.1037146009562,540.7318867230599,512.0982097186701,535.1567774936061,-0.9944951177138819,5.575109229453801,5.663114289814192,1024,1024
1104,0.8,0060.jpg,0.5679260450160771,1413,2488,2283,1618,585.646955759965,511.66141042487953,580.442521631644,506.34919653893695,5.2044341283209405,5.312213885942583,7.43678364389021,1024,1024
1105,0.8,0181.jpg,0.7302873986735445,3964,5428,4372,5020,496.20791399817017,526.5084629460201,493.4687250996016,522.0876494023904,2.739188898568557,4.42081354362972,5.200648825827522,1024,1024
1106,0.8,0368.jpg,0.5730651210364814,8404,14665,12792,10277,436.76712007504693,471.15368980612885,451.2999902695339,471.2972657390289,-14.532870194486975,-0.1435759329000348,14.533579398699963,1024,1024
1107,0.8,0188.jpg,0.4007172517931295,2123,5298,2423,4998,510.03549319026,535.6694180767644,489.6156462585034,529.8573429371748,20.419846931756638,5.812075139589524,21.23088236848873,1024,1024
1108,0.8,0738.jpg,0.5613793103448276,3256,5800,5418,3638,553.3931339977852,546.1626061277224,558.3347993402969,553.3254535459043,-4.941665342511669,-7.162847418181968,8.702093971771223,1024,1024
1109,0.8,0728.jpg,0.4750206100577082,5762,12130,12120,5772,496.2605610561056,533.2245049504951,473.37855162855163,526.8101178101178,22.882009427553953,6.414387140377244,23.764063579895275,1024,1024
1110,0.8,0051.jpg,0.6331623931623932,1852,2925,2049,2728,417.0053684724256,507.44851146900925,420.3599706744868,505.55058651026394,-3.354602202061244,1.8979249587453069,3.854280099201733,1024,1024
1111,0.8,0340.jpg,0.41832845874324204,4720,11283,8623,7380,500.4816189261278,543.378522555955,478.00067750677505,537.1325203252032,22.480941419352746,6.246002230751742,23.332493886572127,1024,1024
1112,0.8,0657.jpg,0.3942281513748979,2896,7346,5947,4295,462.8241129981503,520.9678829662015,478.50058207217694,545.739697322468,-15.676469074026613,-24.771814356266532,29.31543056361693,1024,1024
1113,0.8,0544.jpg,0.40537283051210626,15135,37336,37336,15135,525.7669541461324,530.391364902507,510.8761149653122,505.5080277502478,14.890839180820251,24.88333715225923,28.998578574510443,1024,1024
1114,0.8,0102.jpg,0.24144840417918992,1687,6987,1870,6804,483.38663101604277,554.0427807486631,518.3736037624926,566.2541152263375,-34.98697274644985,-12.211334477674427,37.05678010413836,1024,1024
1115,0.8,0310.jpg,0.27715319662243665,5744,20725,20649,5820,612.0692043198218,536.4681582643227,633.5903780068728,574.5926116838488,-21.521173687051032,-38.12445341952605,43.779388591046235,1024,1024
1116,0.8,0332.jpg,0.47334283143371325,12625,26672,26169,13128,482.64733081126525,520.7044212617983,494.7008683729433,496.15722120658137,-12.05353756167807,24.547200055216933,27.346897416372965,1024,1024
1117,0.8,0485.jpg,0.49493328829589595,5861,11842,10949,6754,486.95625171248514,550.5355740250251,480.4231566479123,571.1981048267693,6.533095064572819,-20.662530801744197,21.670752415543248,1024,1024
1118,0.8,0338.jpg,0.5111397532682748,5552,10862,10861,5553,421.6048246017862,515.3223460086548,424.22996578426074,513.7224923464794,-2.625141182474522,1.5998536621754056,3.0742312808732835,1024,1024
1119,0.8,0769.jpg,0.5508285532186106,6914,12552,10871,8595,577.0069910771778,479.1716493422868,547.913903432228,474.54799301919724,29.09308764494972,4.623656323089563,29.45820677690297,1024,1024
1120,0.8,0062.jpg,0.2222222222222222,954,4293,977,4270,460.03684749232343,450.3070624360287,404.064168618267,569.352224824356,55.97267887405644,-119.0451623883273,131.54729745761205,1024,1024
1121,0.8,0326.jpg,0.32993268277409593,12645,38326,22390,28581,467.4144260830728,632.3301473872265,505.5645008922011,586.2860991567825,-38.15007480912834,46.04404823044399,59.79533916108797,1024,1024
1122,0.8,0215.jpg,0.0,0,4881,869,4012,474.994246260069,207.36248561565017,415.90777666999,456.6729810568295,59.08646959007899,-249.3104954411793,256.21657640704206,1024,1024
1123,0.8,0382.jpg,0.5282893277124473,4762,9014,8585,5191,408.5071636575422,529.8662783925452,409.1747254864188,510.23405894817955,-0.6675618288766145,19.632219444365603,19.643565845006346,1024,1024
1124,0.8,0203.jpg,0.0,0,19041,488,18553,499.48155737704917,603.5368852459017,525.710612838894,226.66404355090822,-26.229055461844837,376.87284169499344,377.78446521486313,1024,1024
1125,0.8,0004.jpg,0.0003791469194312796,2,5275,1519,3758,504.1152073732719,455.86372613561554,670.9970729111229,493.4632783395423,-166.881865537851,-37.59955220392675,171.06514364805355,1024,1024
1126,0.8,0391.jpg,0.22279129321382843,3828,17182,13958,7052,577.8105029373836,443.66750250752256,554.4298071469087,377.32331253545095,23.380695790474874,66.3441899720716,70.34350345765453,1024,1024
1127,0.8,0149.jpg,0.693752395553852,1810,2609,2148,2271,504.7695530726257,538.9944134078212,507.1911052399824,540.9480405107882,-2.421552167356708,-1.9536271029670615,3.111362042044841,1024,1024
